inspection_id,name,address,results,last_inspection_date,risk,lat,long,yelp_id,yelp_name,yelp_address,yelp_rating,yelp_is_closed,yelp_review_count,yelp_category
569491,Big Bowl,60 E Ohio St,Pass,2012-03-29,Risk 1 (High),41.89262531,-87.6257263,big-bowl-chicago,Big Bowl,60 E Ohio St,3.5,False,264,Chinese
176929,Leona's Pizzeria,3215 N Sheffield Ave,Fail,2012-05-24,Risk 1 (High),41.94040369,-87.65397516,leonas-pizzeria-chicago-3,Leona's Pizzeria,1936 W Augusta Blvd,3.0,False,1,Pizza
233206,La Fuente,3640 W 59th St,Pass,2012-02-03,Risk 1 (High),41.78617397,-87.71487272,las-fuentes-restaurant-chicago,Las Fuentes Restaurant,2558 N Halsted St,3.5,False,35,Mexican
491714,American Airlines/flagship Lounge,11601 W Touhy Ave,Pass,2012-04-12,Risk 2 (Medium),42.0085364,-87.91442844,american-airlines-flagship-lounge-chicago,American Airlines Flagship Lounge,Chicago O'Hare International Airport,2.5,False,5,Travel Services
413264,Subway,630 S Clark St,Pass w/ Conditions,2011-08-24,Risk 2 (Medium),41.87392528,-87.6308034,subway-chicago-125,Subway,630 S Clark St,3.0,False,5,Sandwiches
413873,California Pizza Kitchen,52 E Ohio St,Pass w/ Conditions,2011-12-28,Risk 1 (High),41.89261958,-87.6260733,california-pizza-kitchen-chicago-2,California Pizza Kitchen,52 E Ohio St,3.5,False,88,Pizza
586319,Marriott Chicago Medical District/uic,625 S Ashland Ave,Pass,2012-01-23,Risk 1 (High),41.87343457,-87.66643368,chicago-marriott-at-medical-district-uic-chicago-2,Chicago Marriott at Medical District/UIC,625 S Ashland Ave,3.0,False,14,Hotels
579438,Subway,1505 E 87th St,Pass,2011-02-28,Risk 1 (High),41.73677276,-87.58780321,subway-chicago-121,Subway,2102 E 71st St,3.0,False,2,Sandwiches
664260,Sher A Punjab,2510 W Devon Ave,Fail,2011-12-06,Risk 1 (High),41.99778803,-87.69280879,sher-a-punjab-indian-restaurant-chicago,Sher-A-Punjab Indian Restaurant,2510 W Devon Ave,3.5,False,73,Indian
277534,La Cocina Mexican Grill,11 W Jackson Blvd,Pass,2010-07-19,Risk 1 (High),41.87806771,-87.62810346,la-cocina-mexican-grill-chicago-2,La Cocina Mexican Grill,178 N Franklin St,3.5,False,4,Mexican
154662,Allende Restaurant,2221 N Lincoln Ave,Pass w/ Conditions,2012-03-19,Risk 1 (High),41.92247791,-87.64439905,allende-restaurant-chicago-2,Allende Restaurant,2221 N Lincoln Ave,4.0,False,45,Mexican
419975,Porretta's Restaurant,3718 N Central Ave,Pass,2011-04-27,Risk 1 (High),41.94827472,-87.7669845,trattoria-porretta-chicago,Trattoria Porretta,3656 N Central Ave,4.0,False,63,Pizza
419476,Estrella Negra,2346 W Fullerton Ave,Pass,2011-03-03,Risk 1 (High),41.92501589,-87.68706965,estrella-negra-chicago,Estrella Negra,2346 W Fullerton Ave,4.0,False,211,Latin American
569458,The Spirit Of Chicago,600 E Grand Ave,Pass,2011-07-18,Risk 1 (High),41.89209414,-87.61156988,spirit-of-chicago-chicago,Spirit of Chicago,600 E Grand Ave,3.5,False,58,Boat Charters
565626,La Taberna On Halsted,1301 S Halsted St,Pass,2011-11-28,Risk 1 (High),41.8653607,-87.64671741,la-taberna-tapas-on-halsted-chicago,La Taberna Tapas on Halsted,1301 S Halsted,3.5,False,96,Spanish
58449,Baza Sports Club,2500 W Chicago Ave,Pass,2012-04-11,Risk 1 (High),41.89582528,-87.68937132,baza-chicago-2,Baza,2500 W Chicago Ave,4.0,False,29,Nightlife
44262,New Peking Restaurant,3132 N Broadway St,Pass,2010-06-09,Risk 1 (High),41.93864794,-87.64449909,new-peking-restaurant-chicago,New Peking Restaurant,3132 N Broadway,2.5,True,55,Chinese
401222,Bionda To Go,400 S Financial Pl,Pass,2010-09-22,Risk 1 (High),41.87679744,-87.63325591,bionda-to-go-chicago,Bionda To Go,400 S Financial Pl,3.5,True,13,Italian
177038,Sluggers Grill,3540 N Clark St,Fail,2011-08-25,Risk 1 (High),41.94657696,-87.65618754,deuces-and-the-diamond-club-chicago,Deuces and the Diamond Club,3505 N Clark St,3.5,False,72,Dance Clubs
420222,Shanghai Terrace,108 E Superior St,Pass,2011-03-14,Risk 1 (High),41.89583964,-87.62498814,shanghai-terrace-at-the-peninsula-chicago-chicago,Shanghai Terrace At the Peninsula Chicago,108 E Superior St,4.0,False,73,Chinese
160244,Chipotle Mexican Grill,1166 N State St,Pass,2011-02-08,Risk 1 (High),41.90383566,-87.62882611,chipotle-mexican-grill-chicago-3,Chipotle Mexican Grill,1166 N State St,3.5,False,31,Mexican
114294,Bin 36,339 N Dearborn St,Fail,2011-03-08,Risk 1 (High),41.88843575,-87.62941162,bin-36-chicago,Bin 36,339 N Dearborn St,3.5,False,436,Wine Bars
229518,Pockets,309 W Lake St,Pass w/ Conditions,2012-03-19,Risk 1 (High),41.88562873,-87.6356835,pockets-chicago-9,Pockets,309 W Lake St,3.0,False,28,Vegetarian
